CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
12001001521,Florida,Alachua,1,4120,2205,0,0,0,0,1,0,1,1,1,39.8,28893,0,1,0,1,0,0,0,1,80.22329712,1646.033326,80.22329712,56.27304077,1153.998869,56.27304077,1646.033326,0.399522652,1153.998869,0.280096813,257.6227746,0.0625298,19.74628554,0.004792788,926.5328148,0.224886606,451.4690643,0.10957987,113.4510063,0.027536652,0,0,7.181891644,0.001743178,147.3985478,0.035776347,241.5858573,0.058637344,177.5376632,0.080515947,108.5490879,0.049228611,80.22329712,0.019471674,56.27304077,0.013658505,8.283926964,0.002010662,0.87199235,0.000211649,56.24350739,0.013651337,15.25986576,0.003703851,5.667950153,0.001375716,0,0,0,0,3.051973343,0.00074077,13.51588154,0.003280554,8.751149178,0.003968775,5.339952946,0.002421747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2674,374,50,2590,695,511,0,19,305,580,407,267
12001001603,Florida,Alachua,1,1269,539,0,0,0,0,1,0,0,0,1,47.8,60833,0,1,0,1,0,0,0,0,26.52907415,922.6775754,26.52907415,18.33578557,637.7161218,18.33578557,922.6775754,0.727090288,637.7161218,0.502534375,96.22212968,0.075825161,90.09880095,0.070999843,740.6343373,0.5836362,67.79432363,0.053423423,40.94933304,0.032268978,1.950194511,0.001536796,4.214433399,0.003321067,67.13494793,0.05290382,96.12654924,0.075749842,1.603489733,0.002974935,39.28549783,0.072885896,26.52907415,0.020905496,18.33578557,0.014449004,2.525380403,0.001990055,0.152926311,0.000120509,19.01837438,0.014986899,0.796610845,0.000627747,4.188708015,0.003300794,0.005273321,4.15549E-06,0.005273321,4.15549E-06,2.514833748,0.001981744,2.557020321,0.002014988,0.060655018,0.000112533,1.48604798,0.002757046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,125,127,1035,94,50,2,7,81,122,2,49
12001001604,Florida,Alachua,1,7644,3536,0,117,0.0153061,1,1,1,0,0,1,51.2,46591,1,1,1,1,1,0,0,0,5700.686122,6554.058293,5700.686122,3831.158407,4127.610469,3831.158407,6554.058293,0.857412126,4127.610469,0.539980438,429.9823325,0.056250959,473.0236477,0.061881691,5016.695421,0.656291918,843.1070827,0.110296583,317.5536117,0.041542859,6.000000076,0.000784929,16.00000035,0.002093145,354.7021411,0.046402687,888.9161713,0.1162894,93.96045242,0.026572526,92.6582789,0.026204264,5700.686122,0.745772648,3831.158407,0.501198117,315.4032655,0.041261547,337.4363268,0.044143946,4278.718555,0.559748634,785.9576611,0.102820207,285.8441311,0.037394575,5.670876817,0.000741873,14.67087706,0.001919267,329.8239869,0.043148088,812.5915813,0.106304498,92.08436182,0.026041958,80.58981625,0.022791238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5157,498,491,5831,920,435,7,19,432,1083,161,96
12001001701,Florida,Alachua,1,5895,2645,0,45,0.0076336,1,1,1,1,1,1,24.8,56859,1,1,1,1,1,0,0,1,1549.413661,5391.481502,1549.413661,756.7767744,2713.477508,756.7767744,5391.481502,0.914585497,2713.477508,0.460301528,949.6135818,0.16108797,997.779688,0.169258641,3889.793666,0.659846254,1027.191104,0.174247855,167.0390889,0.028335723,4.000000012,0.000678541,13.90228782,0.002358319,289.5553244,0.0491188,463.2412365,0.078582059,420.6872939,0.159050017,239.2232082,0.090443557,1549.413661,0.262835227,756.7767744,0.128376043,260.1251987,0.044126412,229.2983044,0.038897083,1199.393628,0.203459479,248.6438667,0.042178773,30.96132642,0.005252133,0.270067211,4.58129E-05,4.286247907,0.000727099,65.85851567,0.011171928,116.7196299,0.019799768,100.2633055,0.037906732,67.43802156,0.025496416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3235,1041,1040,4294,1080,195,4,14,308,521,466,258
12001001702,Florida,Alachua,1,4736,2039,0,81,0.017103,0,0,0,0,0,0,11.2,97083,1,1,1,1,1,0,0,0,594.1319182,3614.094893,594.1319182,218.7601082,881.4700518,218.7601082,3614.094893,0.763111253,881.4700518,0.18612121,598.159046,0.126300474,805.0092216,0.169976609,3175.909805,0.670589064,242.0668841,0.051112095,93.36412341,0.019713708,3.766512248,0.000795294,2,0.000422297,96.98756469,0.020478793,226.9215473,0.047914178,55.20760394,0.027075823,57.8449764,0.028369287,594.1319182,0.125450152,218.7601082,0.046190901,87.76065585,0.018530544,104.4860457,0.022062087,491.271212,0.103731253,60.1360887,0.012697654,17.25113962,0.003642555,1.017841239,0.000214916,0.764556589,0.000161435,23.69106821,0.005002337,49.04864525,0.010356555,5.840169571,0.002864232,9.952989613,0.004881309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,787,1089,4139,290,149,4,3,151,298,73,73
12001001801,Florida,Alachua,0,7489,2949,0,11,0.0014688,0,0,0,0,0,0,13.5,69952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6758.193761,0.902416045,1759.259763,0.234912507,1491.161991,0.199113632,939.9908344,0.125516202,5573.570719,0.744234306,874.8126613,0.116813014,64.396653,0.008598832,6.999999869,0.000934704,30.42465432,0.004062579,207.9890833,0.027772611,429.7515801,0.057384374,66.94908171,0.0227023,322.8919767,0.109492023,5635.146431,0.75245646,1356.329343,0.18110954,1224.400564,0.163493199,763.7664315,0.101985102,4701.529447,0.627791354,669.1640204,0.08935292,49.90783287,0.006664152,6.999999869,0.000934704,23.1043073,0.003085099,184.4408352,0.024628233,376.3802632,0.050257746,38.29375647,0.012985336,267.771064,0.090800632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,1695,1043,5983,1147,77,9,32,241,483,69,311
12001001802,Florida,Alachua,0,2937,1224,0,5,0.0017024,0,0,0,0,0,1,27.9,42452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2642.782837,0.899823915,1265.309293,0.43081692,622.4800592,0.211944181,408.7258113,0.139164389,1796.325781,0.611619265,715.8745467,0.243743462,25.98683645,0.008848089,0,0,21.26373468,0.007239951,83.33194505,0.028373151,158.990127,0.054133513,25.57732347,0.020896506,217.6492578,0.177818021,1973.948272,0.67209679,815.9102257,0.277803958,397.3403007,0.135287811,314.2180684,0.106986063,1632.239075,0.555750451,236.9171355,0.080666372,19.98531343,0.006804669,0,0,19.00000016,0.006469186,65.80675655,0.022406114,129.0872297,0.04395207,15.74718662,0.012865349,172.5632738,0.140983067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,690,452,1843,947,26,0,23,98,170,29,240
12001001803,Florida,Alachua,1,6358,2734,0,27,0.0042466,0,0,0,0,0,0,19.9,68321,1,1,1,1,1,0,0,0,1312.257341,4788.70701,1312.257341,382.6959471,1419.305551,382.6959471,4788.70701,0.753178202,1419.305551,0.223231449,961.6285567,0.151247021,876.1156669,0.137797368,3701.732929,0.582216566,657.0332724,0.103339615,237.5426322,0.037361219,1.282993485,0.000201792,13.40216458,0.002107921,177.7129968,0.027951085,391.1533293,0.061521442,80.12583914,0.029307183,203.4707644,0.074422372,1312.257341,0.206394675,382.6959471,0.060191247,184.2392171,0.028977543,497.1455528,0.078192128,1139.886316,0.179283787,64.34955723,0.010121038,67.71152444,0.010649815,0.333485964,5.24514E-05,4.151466543,0.000652952,35.8249893,0.005634632,73.54339937,0.011567065,11.43726093,0.004183343,67.01901815,0.024513174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092,1407,998,4409,1397,276,2,19,255,505,152,265
12001001805,Florida,Alachua,0,1482,560,0,0,0,0,0,0,0,0,0,8.9,102375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436.899649,0.969567914,273.6142421,0.184624995,367.5033302,0.247977956,192.1703739,0.129669618,1111.417133,0.749944084,260.6797406,0.175897261,28.94709556,0.019532453,0,0,1.350348497,0.000911166,34.50531225,0.023282937,76.32683012,0.051502584,0,0,29.40971014,0.05251734,1059.932461,0.71520409,201.8322,0.136189069,260.0061569,0.175442751,152.4101531,0.102840859,880.0278991,0.593810998,145.0121777,0.097848973,20.85788416,0.014074146,0,0,0.356205583,0.000240355,13.67827515,0.009229605,43.34682673,0.029248871,0,0,22.19394351,0.039632042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,376,202,1141,273,29,0,3,36,78,0,35
12001001806,Florida,Alachua,0,8675,3411,0,4,0.0004611,0,0,0,0,1,0,18.2,60560,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8450.508302,0.974121994,3359.024465,0.387207431,1983.496171,0.228645092,1097.339073,0.126494418,7102.210957,0.818698669,878.0175437,0.101212397,89.64566368,0.010333794,9.999999933,0.001152738,37.64267488,0.004339213,332.9914811,0.038385185,608.2341881,0.070113451,194.7853272,0.05710505,511.2534492,0.149883744,7496.288606,0.864125488,3004.371068,0.346325195,1756.056653,0.20242728,988.6236627,0.113962382,6390.683084,0.736678165,725.4878455,0.083629723,69.61535153,0.008024824,8.567276917,0.000987582,32.24668918,0.003717198,269.6883769,0.031087997,528.6327377,0.060937491,133.2654783,0.039069328,449.8354497,0.13187788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3402,2036,1127,7284,902,100,10,38,341,621,225,524
12001001811,Florida,Alachua,1,6170,2929,0,0,0,0,0,0,0,0,0,9.8,99611,1,1,1,1,1,0,0,0,2536.201048,5338.671554,2536.201048,531.624093,1162.66384,531.624093,5338.671554,0.865262813,1162.66384,0.188438224,918.739387,0.148904277,650.827817,0.105482628,4216.385861,0.683368859,429.6944908,0.069642543,440.2747542,0.071357335,0.97333774,0.000157753,8.000000037,0.001296596,243.3431254,0.039439729,414.6209508,0.067199506,31.66212084,0.010809874,61.83760094,0.021112189,2536.201048,0.411053654,531.624093,0.086162738,485.1390111,0.078628689,356.3703418,0.057758564,2067.363227,0.335066974,153.9829828,0.024956723,198.8023775,0.032220807,0,0,5.048361404,0.000818211,111.0041161,0.017990943,176.0034962,0.028525688,11.12087697,0.003796817,26.26752326,0.008968086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591,1085,768,4855,517,501,1,8,288,503,63,72
12001001813,Florida,Alachua,1,2662,1124,0,0,0,0,0,0,0,0,0,3.6,108971,1,1,1,1,1,0,0,0,2161.247787,2534.054608,2161.247787,319.3571608,374.4450266,319.3571608,2534.054608,0.951936367,374.4450266,0.140663045,524.4823085,0.197025661,388.9228213,0.146101736,2197.893837,0.825655085,101.9999993,0.038317055,145.1607702,0.054530718,0,0,2.999999892,0.001126972,85.99999924,0.032306536,139.9999982,0.052592035,4.679749426,0.004163478,16.84709797,0.014988521,2161.247787,0.811888725,319.3571608,0.119968881,445.128456,0.167215799,333.441032,0.125259591,1854.932401,0.696819084,92.12236849,0.034606449,134.5766102,0.0505547,0,0,2.618592568,0.000983694,76.9978135,0.028924798,120.7125851,0.045346576,4.023131961,0.003579299,14.48327512,0.012885476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,554,408,2318,102,153,0,3,86,146,5,18
12001001814,Florida,Alachua,1,2625,1132,0,0,0,0,0,0,0,0,0,3.4,88380,1,1,1,1,1,0,0,0,2537.697413,2599.353483,2537.697413,174.179421,178.411296,174.179421,2599.353483,0.990229898,178.411296,0.067966208,519.3426769,0.197844829,455.7941851,0.17363588,2299.867846,0.876140132,155.7428177,0.059330597,87.24568997,0.033236453,0,0,8.874281793,0.003380679,47.62284558,0.018142036,157.8685364,0.060140395,0,0,0,0,2537.697413,0.966741872,174.179421,0.066354065,505.7420731,0.192663647,448.0871763,0.170699877,2244.256488,0.854954853,152.7204612,0.058179223,85.43227617,0.032545629,0,0,8.572046154,0.003265541,46.71613868,0.017796624,155.1484157,0.059104158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,525,459,2323,157,88,0,9,48,159,0,0
12001001902,Florida,Alachua,1,3316,1048,0,841,0.2536188,1,1,1,1,1,1,55.5,33333,1,1,1,1,1,0,0,1,2337.717948,3285.011636,2337.717948,1675.101823,2348.418905,1675.101823,3285.011636,0.990654896,2348.418905,0.708208355,869.9823757,0.262358979,324.9966421,0.098008638,1157.472631,0.349056885,1909.542199,0.575857117,77.99966557,0.023522215,2.00000006,0.000603136,9.99983224,0.003015631,127.9973145,0.038599914,160.5791074,0.048425545,141.7743444,0.135280863,301.1670347,0.287373125,2337.717948,0.704981287,1675.101823,0.505157365,707.4038083,0.213330461,243.4556102,0.073418459,714.7163802,0.2155357,1430.603511,0.43142446,70.56384553,0.021279809,2.00000006,0.000603136,9.541565098,0.002877432,110.2926479,0.03326075,133.6380128,0.040300969,115.3785338,0.110094021,232.1525872,0.221519644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173,873,326,1174,1924,78,2,10,128,162,126,268
12001001907,Florida,Alachua,0,2621,1114,0,0,0,0,0,0,0,0,1,24.4,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620.999998,0.999999999,1044.210131,0.398401424,495.9999963,0.189240746,495,0.188859214,2280.999998,0.870278519,222.0000007,0.084700496,10.99999989,0.004196871,1.999999985,0.000763068,16.99999975,0.006486074,88.00000014,0.033574971,64.99999997,0.024799695,36.0881458,0.032395104,194.5577466,0.174647887,2541.374143,0.969620047,1013.286146,0.386602879,484.588161,0.184886746,468.2784775,0.178664051,2214.708556,0.844986095,216.9225791,0.082763288,10.46128903,0.003991335,1.999999985,0.000763068,16.4612889,0.006280538,80.8204299,0.030835723,61.64085943,0.023518069,33.05830543,0.029675319,187.0873201,0.167941939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,496,495,2281,222,11,2,17,88,65,37,186
12001001908,Florida,Alachua,0,4698,1926,0,4,0.0008514,0,0,0,0,0,0,14.1,50703,0,0,0,0,0,0,0,0,34.84059802,34.84059802,0,13.13841446,13.13841446,0,4693.481151,0.999038133,1954.117911,0.415946767,945.115878,0.201174091,743.31235,0.158218891,3389.709098,0.721521732,1140.263226,0.242712479,30.90176438,0.006577642,2.000000053,0.000425713,13.99999974,0.002979991,116.6070569,0.024820574,116.9017638,0.024883304,46.3828927,0.024082499,283.9883725,0.14744983,4637.62916,0.987149672,1930.305047,0.410878043,934.5127443,0.198917144,732.5189528,0.155921446,3344.793519,0.711961158,1134.447566,0.241474578,30.1974087,0.006427716,2.000000053,0.000425713,13.99999974,0.002979991,112.1906595,0.023880515,115.1314249,0.024506476,45.06005595,0.023395668,280.1528846,0.145458403,34.84059802,0.007416049,13.13841446,0.002796597,6.859464781,0.001460082,5.40642455,0.001150793,25.31960556,0.005389444,8.638592334,0.001838781,0,0,0,0,0,0,0.882400525,0.000187825,0.104079427,2.2154E-05,0,0,1.956154854,0.001015657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709,946,744,3393,1141,31,2,14,117,117,46,253
12001002000,Florida,Alachua,0,5657,2346,0,0,0,0,0,0,0,0,1,28.8,44107,0,0,0,0,0,0,0,0,10.72558847,10.72558847,0,5.516016819,5.516016819,0,5154.152086,0.911110498,2409.451564,0.425923911,949.1345481,0.167780546,944.0217857,0.166876752,4147.714458,0.733200364,827.0361439,0.14619695,16.99811257,0.003004793,6.000000119,0.001060633,16.00000033,0.002828354,140.4033662,0.024819404,163.2505581,0.028858151,76.17958528,0.032472116,423.0979419,0.180348654,4213.172675,0.744771553,1962.343171,0.346887603,741.4351316,0.131065075,781.8791707,0.138214455,3590.498123,0.634700039,468.2173398,0.082767781,13.56929814,0.002398674,6.000000119,0.001060633,14.94819089,0.002642424,119.9397204,0.021202001,141.8585171,0.025076634,61.32286827,0.02613933,347.4580724,0.148106595,10.72558847,0.001895985,5.516016819,0.000975078,1.510214267,0.000266964,2.674075306,0.000472702,7.447079673,0.001316436,3.214086181,0.000568161,0,0,0,0,0,0,0.064422529,1.13881E-05,0.065039876,1.14972E-05,0,0,0.999655357,0.000426111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575,1069,1026,4377,1085,17,6,16,156,178,69,400
12001002101,Florida,Alachua,0,1838,852,0,0,0,0,0,0,0,0,0,18.5,72545,0,0,0,0,0,0,0,0,271.1582374,271.1582374,0,106.2517204,106.2517204,0,1832.145348,0.996814661,630.6737293,0.343130429,265.0429868,0.144201843,364.211874,0.198156624,1491.539408,0.81150131,271.9437073,0.147956315,24.88741035,0.013540484,0.999999959,0.00054407,4.999999939,0.002720348,37.77482055,0.020552133,52.83111553,0.028743806,31.66433615,0.037164714,133.5593753,0.15675983,1824.460302,0.992633462,628.7163227,0.342065464,263.7867775,0.143518377,363.1773487,0.19759377,1484.371625,0.807601537,271.8698127,0.147916111,24.73962101,0.013460077,0.999999959,0.00054407,4.999999939,0.002720348,37.47924188,0.020391318,52.60943153,0.028623195,31.66433615,0.037164714,133.0132447,0.156118832,271.1582374,0.147528965,106.2517204,0.057808335,36.78139125,0.020011638,63.39079317,0.034489006,208.6999745,0.11354732,58.23924174,0.031686203,0,0,0,0,0.763742435,0.000415529,3.455279242,0.001879913,4.849905029,0.002638686,7.381332299,0.008663536,20.74752859,0.024351559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,266,365,1497,272,25,1,5,38,53,32,128
12001002102,Florida,Alachua,0,921,421,0,0,0,0,0,0,0,0,0,7.5,64766,0,0,0,0,0,0,0,0,42.52600335,42.52600335,0,12.47359263,12.47359263,0,920.9999966,0.999999996,270.1448009,0.293316831,157.9999984,0.171552658,162.9999988,0.17698154,746.9999968,0.811074915,139.9999998,0.152008686,1.000000023,0.001085776,0,0,12.99999987,0.014115092,20.00000012,0.021715527,26.99999994,0.029315961,10.73979577,0.025510204,27.92346907,0.06632653,920.9999966,0.999999996,270.1448009,0.293316831,157.9999984,0.171552658,162.9999988,0.17698154,746.9999968,0.811074915,139.9999998,0.152008686,1.000000023,0.001085776,0,0,12.99999987,0.014115092,20.00000012,0.021715527,26.99999994,0.029315961,10.73979577,0.025510204,27.92346907,0.06632653,42.52600335,0.046173728,12.47359263,0.013543532,4.187226424,0.004546391,9.383723678,0.010188625,38.13333275,0.04140427,3.392669923,0.003683681,0,0,0,0,0,0,1.000000021,0.001085776,0,0,0.596062986,0.001415827,1.549763767,0.003681149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,158,163,747,140,1,0,13,20,27,10,26
12001002201,Florida,Alachua,0,4622,1783,0,0,0,0,0,0,0,1,0,15.3,66250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3888.964807,0.841403031,1127.018993,0.243837948,891.7704755,0.192940388,492.3284896,0.106518496,3324.626503,0.719304739,377.798393,0.081739159,79.74517548,0.017253391,0,0,12.00000011,0.002596279,94.79472396,0.02050946,208.2910446,0.045065133,100.6746216,0.056463613,160.1607357,0.089826548,3493.231403,0.755783514,1027.760968,0.222362823,786.6289247,0.170192325,455.2252525,0.098490968,3001.727986,0.649443528,344.4827429,0.0745311,67.88314758,0.014686964,0,0,11.00381043,0.002380747,68.13370749,0.014741174,177.3636962,0.038373798,93.10875695,0.052220279,144.2468769,0.080901221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,1135,544,3810,561,88,0,12,151,312,113,192
12001002202,Florida,Alachua,0,5452,2149,0,0,0,0,0,0,0,0,0,4.4,87130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5306.546807,0.973321131,1228.961141,0.225414736,1146.747768,0.210335247,758.227122,0.139073207,4490.757238,0.823689882,534.7333684,0.098080222,111.3088683,0.020416153,1.00000002,0.000183419,18.82527891,0.003452912,149.9220938,0.02749855,316.4003155,0.058033807,36.7836479,0.017116635,91.30304544,0.042486294,3967.863253,0.727781228,979.209939,0.179605638,760.7097996,0.139528577,641.350267,0.117635779,3343.54552,0.613269538,446.6991165,0.081933073,55.39214026,0.010159967,1.00000002,0.000183419,13.11710929,0.002405926,108.109389,0.019829308,211.2417462,0.038745735,25.71573618,0.011966373,70.32566603,0.032724833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,1183,774,4609,548,117,1,19,158,330,46,102
12001002204,Florida,Alachua,1,9990,3962,0,0,0,0,0,0,0,0,0,3.6,80851,1,1,1,1,1,0,0,0,5315.724259,9041.243794,5315.724259,852.1217948,1593.613243,852.1217948,9041.243794,0.905029409,1593.613243,0.159520845,2326.149504,0.232847798,1236.600852,0.123783869,7322.978157,0.733030847,571.3755921,0.057194754,814.6084541,0.081542388,4.996798504,0.00050018,22.69112264,0.002271384,304.5936751,0.030489857,822.2422204,0.082306529,58.92186117,0.014871747,109.0963497,0.027535676,5315.724259,0.53210453,852.1217948,0.085297477,1361.742788,0.136310589,731.6594932,0.073239189,4338.848544,0.434319174,316.4938559,0.031681067,481.1329494,0.048161456,4.279221606,0.000428351,19.8468161,0.001986668,155.1229011,0.015527818,486.8760957,0.048736346,43.29318211,0.010927103,61.28338038,0.015467789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233,2538,1355,8039,688,864,5,27,367,944,56,126
12001002205,Florida,Alachua,1,9656,3954,0,4,0.0004143,0,0,0,0,1,0,6.9,109880,1,1,1,1,1,0,0,1,4190.368979,8090.903794,4190.368979,382.8381081,965.393237,382.8381081,8090.903794,0.837914643,965.393237,0.099978587,1828.737888,0.189388762,1222.991123,0.126656082,6958.749402,0.720665845,278.3694568,0.028828651,580.6656957,0.060135221,2.000000023,0.000207125,8.99999997,0.000932063,262.1192547,0.027145739,509.1601811,0.052729928,129.5366132,0.032760904,81.02630888,0.020492238,4190.368979,0.433965304,382.8381081,0.039647691,831.2602499,0.086087433,712.4411922,0.073782228,3737.715727,0.387087378,87.24104973,0.009034906,242.3118692,0.025094435,1.000000023,0.000103563,7.487783156,0.000775454,114.6125649,0.01186957,261.4544452,0.02707689,46.57260424,0.011778605,44.98344254,0.011376693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,2211,1379,8201,370,733,2,11,339,627,176,102
12001002207,Florida,Alachua,1,3767,1380,0,5,0.0013273,0,0,0,0,0,0,2.6,109688,0,1,0,1,0,0,0,0,335.3872185,3091.499383,335.3872185,37.09667051,367.9740513,37.09667051,3091.499383,0.820679422,367.9740513,0.097683581,753.5459844,0.200038753,410.8859307,0.109075108,2540.106878,0.674304985,154.821254,0.041099351,281.398758,0.074701024,3.751367624,0.00099585,6.990250863,0.001855655,104.4308632,0.027722555,199.3596057,0.052922646,22.70844666,0.016455396,15.10104766,0.010942788,335.3872185,0.089032975,37.09667051,0.009847802,59.5892005,0.015818742,42.80491066,0.01136313,271.6098003,0.072102416,24.42861223,0.006484898,24.93697679,0.00661985,0.897086382,0.000238143,0.432071805,0.000114699,13.08267021,0.003472968,27.88268584,0.007401828,1.980411243,0.001435081,1.807727985,0.001309948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,916,528,3089,200,346,4,7,121,236,27,18
